id;institutionType;name;voivodeship;county;community;city;street;houseNumber;localNumber;postalCode;geolocation;website;email;phone;capacity;kidsEnrolled;capacityKPO;capacityFERS;kidsEnrolledKPO;kidsEnrolledFERS;basicPricePerMonth;basicPricePerMonthKPOFERS;extendedStayOver10H;basicPricePerHour;foodPricePerMonth;foodPricePerDay;discounts;openingHours;isAdaptedToDisabledChildren;operatingEntityName;operatingEntityAddress;operatingEntityNIP;operatingEntityREGON;operatingEntityRegNoPosition;operatingEntityWebsite;businessActivitySuspended;longitude;latitude
33537/Z;Żłobek;Niepubliczny Żłobek Zosia Samosia;MAZOWIECKIE;Ostrołęka;Ostrołęka;Ostrołęka, miasto;ul. Jana Kilińskiego;6a;;07-410;"21.5671422;53.0832029";;ecywinska10@gmail.com;668200754;15;0.0;;;;;1500.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;NIEPUBLICZNY ŻŁOBEK ZOSIA SAMOSIA Emilia Łazicka;ul. Jana Kilińskiego 6a 07-410 OSTROŁĘKA, Ostrołęka, miasto;7582397535.0;529514850.0;34015/P;;NIE;21.5671422;53.0832029
33553/Z;Żłobek;Niepubliczny żłobek Językiem Żyrafy Żeromskiego;POMORSKIE;wejherowski;Rumia;Rumia, miasto;ul. Żeromskiego;32A;1;84-230;"18.3890285;54.5756759";www.jezykiemzyrafy.pl;jezykiemzyrafy@gmail.com;512597134;25;23.0;;;;;1800.0 zł;0.0 zł;;;;19.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;Monika Cieszyńska;;5882477125.0;521121223.0;22569/P;;NIE;18.3890285;54.5756759
33572/Z;Żłobek;Niepubliczny Żłobek MoreLove Kids;MAZOWIECKIE;płoński;Płońsk;Płońsk, miasto;ul. Płocka;118;;09-100;"20.350139312223135;52.62144115";www.przedszkol-morelove.pl;info@przedszkole-morelove.pl;533015590;13;13.0;;;;;1800.0 zł;0.0 zł;;;;21.6 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;A&Z GROUP SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ul. Kolejowa 20 09-100 PŁOŃSK, Płońsk, miasto;5671926247.0;522069660.0;34052/P;;NIE;20.35013931222313;52.62144115
33574/Z;Żłobek;"Niepubliczny Żłobek ""Baby Academy II""";MAZOWIECKIE;grodziski;Grodzisk Mazowiecki;Grodzisk Mazowiecki, miasto;ul. T. Bairda;38A;;05-825;nan;;info@babyacademy.pl;790792907;20;0.0;;;;;2200.0 zł;0.0 zł;;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:30 ;TAK;Fundacja na rzecz Rozwoju oraz Edukacji Dzieci i Młodzieży;ul. Dworska 11 05-825 Grodzisk Mazowiecki, Grodzisk Mazowiecki, miasto;5223011894.0;147048369.0;11431/P;www.babyacademy.pl;NIE;20.6424814;52.111394
33576/Z;Żłobek;Happy Tree House;MAŁOPOLSKIE;bocheński;Bochnia;Bochnia, miasto;ul. Murowianka;23;;32-700;"20.43895827314578;49.9667396";;zlobek@happytreehouse.pl;739026409;24;16.0;0.0;24.0;0.0;16.0;2010.0 zł;2010.0 zł;;;;18.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;Akademia Twórcza ULALA Anna Bochenek;;7941748378.0;364031139.0;34026/P;;NIE;20.43895827314578;49.9667396
33577/Z;Żłobek;Niepubliczny Żłobek Słoneczko;POMORSKIE;pucki;Puck;Mrzezino, wieś;ul. Dworcowa;28;;84-123;"18.421132099072064;54.65241925";;kasskor@wp.pl;663254821;20;0.0;;;;;1500.0 zł;0.0 zł;;;;18.5 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 50.0% Zniżka - Rządowy Projekt- Aktywny w żłobku: 100.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:30-16:30 ;TAK;Niepubliczny Żłobek Słoneczko;;;362440460.0;34025/P;;NIE;18.421132099072064;54.65241925
33593/Z;Żłobek;ŻŁOBEK NA KĘPIE;ŚLĄSKIE;cieszyński;Strumień;Zabłocie, wieś;ul. Bielska;19;;43-246;nan;;K.HALSKA1@GMAIL.COM;693352379;40;7.0;;;;;1800.0 zł;0.0 zł;40.0 zł;;;18.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;KATARZYNA HALSKA MOBILITAS;ul. Bielska 19 43-246 STRUMIEŃ, Zabłocie, wieś;6443093185.0;243325194.0;34016/P;;NIE;18.7761855;49.9063761
33613/Z;Żłobek;NIEPUBLICZNY ŻŁOBEK BAJKOLANDIA ;ŚLĄSKIE;Tychy;Tychy;Tychy, miasto;ul. Myśliwska;8-10;;43-100;"18.9664715;50.1069717";;PRZEDSZKOLEBAJKOLANDIA@GMAIL.COM;508364026;22;0.0;;;;;1500.0 zł;0.0 zł;;;;19.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 0.0% Zniżka - Samotne wychowanie dziecka: 0.0% Zniżka - Dziecko niepełnosprawne lub wymagające szczególnej opieki: 0.0% Zniżka - Dochód rodzinny: 0.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 0.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;"KRYSTYNA FURMANIAK FIRMA HANDLOWO-USŁUGOWA ""WERITAL""";ul. Myśliwska 8-10 43-100 Tychy, Tychy, miasto;6461081086.0;3552361.0;1759/P;;NIE;18.9664715;50.1069717
33614/Z;Żłobek;Prywatny Żłobek Truskawkowe Ranczo;PODKARPACKIE;przemyski;Przemyśl;Krówniki, wieś;;161;;37-700;"22.8252603;49.7672879";;truskawkowerancza@gmail.com;506039534;11;0.0;;;;;500.0 zł;0.0 zł;;;;13.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;Prywatny Żłobek Truskawkowe Ranczo Marcin Cichoński; 161 37-700 PRZEMYŚL, Krówniki, wieś;7952393275.0;180611400.0;34027/P;;NIE;22.8252603;49.7672879
3362/Z;Żłobek;Mali  Odkrywcy;WIELKOPOLSKIE;złotowski;Złotów;Złotów, miasto;ul. Potulickich;25;;77-400;"17.045930123596193;53.356672470480135";;mirelakepinska@tlen.pl;604588434;24;24.0;;;;;550.0 zł;0.0 zł;;;;13.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 15.0% Zniżka - pobyt dziecka do 5 dni w danym miesiącu: 50.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;Mali Odkrywcy;;5551378760.0;301511928.0;822/P;;NIE;17.045930123596193;53.356672470480135
33633/Z;Żłobek;II Żłobek 100 Bajek;MAŁOPOLSKIE;chrzanowski;Chrzanów;Chrzanów, miasto;ul. Stara Huta;1;;32-500;"19.398339599133664;50.13423675";www.przedszkole100bajek.pl;stobajek@op.pl;605947662;40;28.0;;;;;1800.0 zł;0.0 zł;;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 3.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ;TAK;Centrum Edukacji Monika Lorek-Sędzielowska;ul. Stara Huta 1 32-500 Chrzanów, Chrzanów, miasto;;272905693.0;1602/P;www.przedszkole100bajek.pl;NIE;19.398339599133664;50.13423675
33634/Z;Żłobek;III Żłobek 100 Bajek;MAŁOPOLSKIE;chrzanowski;Chrzanów;Chrzanów, miasto;ul. Generała Władysława Sikorskiego;1z;;32-500;"19.416057380367498;50.146716850000004";www.przedszkole100bajek.pl;monikalorek@gmail.com;609773484;46;34.0;;;;;1800.0 zł;0.0 zł;;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 3.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-18:00 ;TAK;Centrum Edukacji Monika Lorek-Sędzielowska;;;272905693.0;1602/P;www.przedszkole100bajek.pl;NIE;19.416057380367494;50.14671685
33635/Z;Klub dziecięcy;Wioska Stacja Marzeń;MAŁOPOLSKIE;Kraków;Kraków-Śródmieście;Kraków-Śródmieście, delegatura;al. Aleja 29 Listopada;32;LU;31-401;"19.946837425231937;50.079595818454216";;izabela.jodlowska@wioski.co;796 379 196;18;9.0;;;;;2010.0 zł;0.0 zł;;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 08:00-17:00 ;TAK;THE VILLAGE NETWORK sp. z o.o.;ul. Chmielna 73 00-801 Warszawa - Wola, Warszawa - Wola, dzielnica m. st. Warszawy;7011030333.0;388740437.0;29473/P;https://www.bliskoedu.pl/;NIE;19.946837425231937;50.079595818454216
33637/Z;Klub dziecięcy;Przystanek Maluchowo;KUJAWSKO-POMORSKIE;żniński;Żnin;Żnin, miasto;ul. 1 Stycznia;30D;;88-400;"17.70311;52.84556";;aleksandrov.natalia@gmail.com;602557035;16;16.0;;;;;1800.0 zł;0.0 zł;;;;12.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;Przystanek Maluchowo Natalia Aleksandrov;;7773201603.0;;14763/P;;NIE;17.70311;52.84556
33638/Z;Żłobek;Żłobek Prestige Park;MAZOWIECKIE;Płock;Płock;Płock, miasto;ul. Szpitalna;14B;;09-400;"19.645277622162325;52.55964365";prestigeparkplock.pl;kontakt@prestigeparkplock.pl;883325747;60;14.0;;;;;2000.0 zł;0.0 zł;100.0 zł;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;PRESTIGE MEDICAL HOLDING SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ul. Szpitalna 8i 09-400 Płock, Płock, miasto;7743211755.0;145914845.0;32692/P;prestigeparkplock.pl;NIE;19.645277622162325;52.55964365
33639/Z;Żłobek;NIEPUBLICZNY ŻŁOBEK  AKADEMIA SMYKA 2;MAŁOPOLSKIE;brzeski;Brzesko;Brzesko, miasto;ul. Granitowa;30 B;;32-800;"20.619668231670403;49.9732452";;akademiasmykabrzesko@gmail.com;510504158;25;0.0;;;;;1500.0 zł;0.0 zł;;;;18.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek 06:30-17:30 Wtorek 06:30-17:30 Środa 06:30-17:30 Czwartek 06:30-17:30 Piątek 06:30-17:30 ;NIE;JOLANTA SZOT;;8691740837.0;;20587/P;;NIE;20.619668231670403;49.9732452
33640/Z;Żłobek;"Niepubliczny Żłobek ""Śpiewające Brzdące""";MAZOWIECKIE;Warszawa;Warszawa - Bielany;Warszawa - Bielany, dzielnica m. st. Warszawy;ul. Estrady;75b;;01-932;"20.881257491148478;52.30229775";;kamilap17@interia.pl;502996046;10;9.0;;;;;1800.0 zł;0.0 zł;50.0 zł;;;20.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 5.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;Kamila Stypuła;ul. Estrady 75b 01-932 Warszawa - Bielany, Warszawa - Bielany, dzielnica m. st. Warszawy;1181742756.0;529766994.0;14822/P;www.spiewajacebrzdace.pl;NIE;20.88125749114848;52.30229775
33652/Z;Żłobek;o.bobo;MAŁOPOLSKIE;Kraków;Kraków-Podgórze;Kraków-Podgórze, delegatura;ul. Erazma Jerzmanowskiego;37;U5;30-836;"20.010003447532657;50.011174451511444";;olaboguska@gmail.com;785527723;37;21.0;;;;;2000.0 zł;0.0 zł;50.0 zł;;;18.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;o.bobo Aleksandra Boguska;ul. Erazma Jerzmanowskiego 37 lok. U5 30-836 KRAKÓW-PODGÓRZE, Kraków-Podgórze, delegatura;6842624804.0;528438839.0;34112/P;;NIE;20.010003447532657;50.01117445151144
33672/Z;Żłobek;"Niepubliczny Żłobek ""Flora i Florek""";MAZOWIECKIE;piaseczyński;Piaseczno;Chyliczki, wieś;ul. Łamana;7;;05-510;"21.071121331458095;52.08378385";;biuro@flora.edu.pl;574503506;25;0.0;;;;;2200.0 zł;0.0 zł;;;;25.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;Tricolore Groupe Sp. z o.o.;ul. Łamana 7 05-510 PIASECZNO, Chyliczki, wieś;1231388973.0;369528442.0;34153/P;;NIE;21.07112133145809;52.08378385
33692/Z;Żłobek;Niepubliczny Żłobek Super Kids;PODLASKIE;Białystok;Białystok;Białystok, miasto;ul. Wisławy Szymborskiej;2;10;15-424;"23.1491187;53.1327635";;dyrektor.superkids@gmail.com;504489998;18;16.0;;;;;1500.0 zł;0.0 zł;;;;19.0 zł;Zniżka - Wielodzietność/Karta Dużej Rodziny: 5.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 15.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:45-16:00 ;NIE;Agnieszka Niewińska Super Kids;;5422887117.0;200270220.0;1531/P;;NIE;23.1491187;53.1327635
33693/Z;Żłobek;NIEPUBLICZNY ŻŁOBEK I PRZEDSZKOLE PUZZLE;MAZOWIECKIE;grójecki;Mogielnica;Górki-Izabelin, wieś;;31;;05-640;"20.7378752;51.7078066";;ilona.wilewska@gmail.com;606788363;15;0.0;;;;;1200.0 zł;0.0 zł;;;;20.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;Puzzle Centrum Edukacji, Rozwoju i Terapii Ilona Wilewska; 31 05-640 MOGIELNICA, Górki-Izabelin, wieś;7971512769.0;;34212/P;Górki-Izabelin 31;NIE;20.7378752;51.7078066
33694/Z;Klub dziecięcy;Klub Dziecięcy PUZELEK;ŚWIĘTOKRZYSKIE;skarżyski;Bliżyn;Bliżyn, wieś;ul. Kościuszki;88A;;26-120;"20.76235675178342;51.106572";;trzebinska.kasia@gmail.com;690006543;18;0.0;;;;;1500.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-15:30 ;NIE;Centrum Językowo - Edukacyjne BEST Katarzyna Trzebińska;;6631822418.0;260624911.0;13244/P;;NIE;20.76235675178342;51.106572
33712/Z;Żłobek;ŻŁOBEK PUBLICZNY W ZĄBKOWICACH ŚLĄSKICH;DOLNOŚLĄSKIE;ząbkowicki;Ząbkowice Śląskie;Ząbkowice Śląskie, miasto;os. Osiedle XX-lecia;52;;57-200;"16.818473720304652;50.595302149999995";www.zlobekzabkowice.szkolnastrona.pl;maluszki1@o2.pl;748151225;30;30.0;;;;;1500.0 zł;0.0 zł;;;;10.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;TAK;Gmina Ząbkowice Śląskie;ul. 1 Maja 15 57-200 , Ząbkowice Śląskie, miasto;8871635243.0;890718461.0;21230/P;;NIE;16.818473720304652;50.59530215
33733/Z;Żłobek;Żłobek Gama;POMORSKIE;kwidzyński;Kwidzyn;Kwidzyn, miasto;ul. Malborska;87;;82-500;"18.931672747207955;53.743911499999996";;biuro@przedszkole-gama.pl;553070090;30;15.0;;;;;1500.0 zł;0.0 zł;;;;15.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;TAK;Tomasz Filbrandt;;5811403272.0;192542982.0;2956/P;;NIE;18.931672747207955;53.7439115
33734/Z;Żłobek;Nocny Żłobek Ene Due Rabe;ŚLĄSKIE;zawierciański;Zawiercie;Zawiercie, miasto;ul. Zuzanka;3;;42-400;"19.54673446861826;50.45495459999999";;centrumzawiercie@gmail.com;791745350;19;0.0;;;;;1500.0 zł;0.0 zł;;;;0.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 20:00-23:59 Poniedziałek, Wtorek, Środa, Czwartek, Piątek 00:00-06:00 ;TAK;Pracownia Rozwoju Osobistego - Rafał Peszek;ul. Zuzanka 3 42-400 ZAWIERCIE, Zawiercie, miasto;9492127299.0;529749808.0;34252/P;;NIE;19.54673446861826;50.45495459999999
33752/Z;Klub dziecięcy;KLUB DZIECIĘCY KOLOROWE KLOCKI;ŁÓDZKIE;Łódź;Łódź-Bałuty;Łódź-Bałuty, delegatura;ul. Łucji;4;;91-491;"19.4527353;51.8176927";https://kolorowe-klocki.eu/;mariajolanta2@o2.pl;504205213;25;0.0;;;;;2200.0 zł;0.0 zł;;;;20.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek 07:00-17:00 ;NIE;"NIEPUBLICZNE PRZEDSZKOLE ARTYSTYCZNO-JĘZYKOWE KOLOROWE KLOCKI; KLUB DZIECIĘCY KOLOROWE KLOCKI MARIA PÓLKOWSKA";ul. Łucji 4 91-491 ŁÓDŹ-BAŁUTY, Łódź-Bałuty, delegatura;7271011166.0;101777779.0;34272/P;https://kolorowe-klocki.eu/;NIE;19.4527353;51.8176927
33753/Z;Żłobek;Żłobek Miejski w Rudzie Śląskiej;ŚLĄSKIE;Ruda Śląska;Ruda Śląska;Ruda Śląska, miasto;ul. Piaseczna;2;;41-712;"18.8796333;50.321731";https://zlobekruda.pl/;administracjazespol@zlobekruda.pl;322407978;64;64.0;;;;;1500.0 zł;0.0 zł;20.0 zł;;;10.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:00-17:00 ;NIE;Gmina Ruda Śląska;pl.  Plac Jana Pawła II 6 41-709 Ruda Śląska, Ruda Śląska, miasto;6411005769.0;276255424.0;524/P;https://rudaslaska.bip.info.pl/;NIE;18.8796333;50.321731
33754/Z;Żłobek;Niepubliczny Żłobek Dolina Muminków II;MAŁOPOLSKIE;krakowski;Michałowice;Więcławice Stare, wieś;ul. św. Izydora;8;;32-091;"20.026053730864092;50.1538431";;Maria.Ziarkowska92@gmail.com;507717628;25;18.0;;;;;2010.0 zł;0.0 zł;30.0 zł;;;19.8 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;Maria Ziarkowska Mari;;5130190562.0;388092317.0;2074/P;https://www.zlobekwmichalowicach.pl/;NIE;20.02605373086409;50.1538431
33792/Z;Klub dziecięcy;"""TUP TUSIE""";ZACHODNIOPOMORSKIE;sławieński;Darłowo;Darłowo, miasto;ul. mjra Hubala;8;;76-150;nan;;joanna.misztal1983@gmail.com;726148266;14;14.0;;;;;1500.0 zł;0.0 zł;;;200.0 zł;;Zniżka - Wielodzietność/Karta Dużej Rodziny: 5.0% Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-16:00 ;TAK;4KIDS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ul. mjra Hubala 8 76-150 DARŁOWO, Darłowo, miasto;4990652211.0;361006052.0;34312/P;;NIE;16.4250905;54.4278874
33793/Z;Klub dziecięcy;"Klub dziecięcy ""Po sąsiedzku""";WIELKOPOLSKIE;słupecki;Słupca;Słupca, miasto;ul. Henryka Sienkiewicza;11;;62-400;nan;;annadurczynska@wp.pl;603586262;22;22.0;0.0;22.0;0.0;22.0;1173.0 zł;837.0 zł;;;;23.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Czwartek, Piątek 06:30-17:00 ;NIE;Stowarzyszenie Młode Ostrowite;ul. Szkolna 4 62-402 Ostrowite, wieś;6671707327.0;300343222.0;32552/P;www.stowarzyszenieostrowite.pl;NIE;17.8720745;52.287267
33794/Z;Żłobek;"Dwujęzyczny Niepubliczny Żłobek ""Małe Cuda - Little Miracles""";MAŁOPOLSKIE;Kraków;Kraków-Podgórze;Kraków-Podgórze, delegatura;ul. Przemiarki;23A;LU 1-2;30-384;"19.902076721191406;50.022437445305606";www.male-cuda.pl;poczta@male-cuda.pl;797551425;30;11.0;;;;;1800.0 zł;0.0 zł;;;19.0 zł;;Zniżka - Rodzeństwo uczęszczające do instytucji: 5.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;NIE;Tommar Creche Spółka z ograniczoną odpowiedzialnością;ul. Jana Kantego Federowicza 3 lok. 34 30-392 Kraków-Podgórze, Kraków-Podgórze, delegatura;6762556325.0;381567875.0;14322/P;www.male-cuda.pl;NIE;19.902076721191406;50.022437445305606
33796/Z;Żłobek;Żłobek Bajkolandia oddział Piskorowice;PODKARPACKIE;leżajski;Leżajsk;Piskorowice, wieś;;106;;37-300;"22.5301271;50.2350864";;l.bajkolandia@interia.pl;535084567;15;0.0;;;;;1300.0 zł;0.0 zł;;;13.0 zł;;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;"Spółdzielnia Socjalna ""Bajkolandia""";ul. Leśna 22 37-300 Leżajsk, Leżajsk, miasto;8161692183.0;180646159.0;12871/P;http://bajkolandia.lezajsk.pl/;NIE;22.5301271;50.2350864
33797/Z;Żłobek;Prywatny żłobek Bajkowa Polanka 2w1 wędrowcy;WIELKOPOLSKIE;wągrowiecki;Wągrowiec;Wągrowiec, miasto;ul. Reja;4a;;62-100;"17.206425034476254;52.81671905";;wedrowcy@bajkowapolanka.pl;694419016;45;24.0;45.0;0.0;24.0;0.0;2010.0 zł;2010.0 zł;;;;19.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;Bajkowa Polanka sp. z o.o.;ul. Polanka 16 61-131 Poznań-Nowe Miasto, Poznań-Nowe Miasto, delegatura;7822918466.0;524216020.0;26907/P;;NIE;17.206425034476254;52.81671905
33798/Z;Żłobek;ŻŁOBKOWE NUTECZKI;ŚLĄSKIE;Częstochowa;Częstochowa;Częstochowa, miasto;ul. Krakowska;1A;;42-200;"19.1296263;50.801623";;AMBASADA.EDUKACJI@GMAIL.COM;798501237;25;8.0;0.0;0.0;0.0;0.0;2010.0 zł;2010.0 zł;;;;18.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:30 ;TAK;AMBASADA EDUKACJI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ul. Krakowska 1A 42-200 CZĘSTOCHOWA, Częstochowa, miasto;9492269119.0;528689850.0;34332/P;;NIE;19.1296263;50.801623
33812/Z;Żłobek;ŻŁOBEK PRZYSTAŃ ELFÓW MAŁGORZATA SZARCZYŃSKA;WIELKOPOLSKIE;poznański;Swarzędz;Swarzędz, miasto;os. Tytusa Działyńskiego;39;;62-020;"17.0681443;52.3989379";;m.szarczynska@gmail.com;606995785;15;0.0;;;;;1500.0 zł;0.0 zł;50.0 zł;;;18.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 30.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;NIE;SZARCZYŃSKA MAŁGORZATA;os. Tytusa Działyńskiego 39 62-020 SWARZĘDZ, Swarzędz, miasto;7851294382.0;;34352/P;;NIE;17.0681443;52.3989379
33813/Z;Żłobek;Żłobek Wesołe Nutki;POMORSKIE;pucki;Kosakowo;Pogórze, wieś;ul. Majakowskiego;1;;81-198;"18.47930520423146;54.5664864";www.przedszkole-nutka.com.pl/zlobek-wesole-nutki/;przedszkole-nutka@wp.pl;604723911;30;0.0;;;;;1536.0 zł;0.0 zł;;;;17.2 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 10.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-17:00 ;TAK;NIEPUBLICZNE PRZEDSZKOLE MUZYCZNO TERAPEUTYCZNE NUTKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;ul. Majakowskiego 1 81-198 KOSAKOWO, Pogórze, wieś;5871718938.0;381257726.0;34353/P;www.przedszkole-nutka.com.pl/zlobek-wesole-nutki/;NIE;18.47930520423146;54.5664864
3381/Z;Żłobek;Żłobek Miejski nr 1 w Tarnobrzegu;PODKARPACKIE;Tarnobrzeg;Tarnobrzeg;Tarnobrzeg;ul. Hieronima Dekutowskiego;4;;39-400;"21.67217204597473;50.571271710646926";http://zlobekmiejski.tarnobrzeg.pl/;zlobek1@oswiata.tarnobrzeg.pl;158151108,699887718;80;80.0;0.0;0.0;0.0;0.0;1500.0 zł;0.0 zł;;;;8.0 zł;Zniżka - Rodzeństwo uczęszczające do instytucji: 50.0% ;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 6:00-16:30 ;NIE;Miasto Tarnobrzeg;ul. Tadeusza Kościuszki 32 39-400 Tarnobrzeg, Tarnobrzeg, miasto;8672079199.0;830409092.0;807/P;;NIE;21.67217204597473;50.571271710646926
33852/Z;Żłobek;Żłobek u Karolci Sp. z o.o.;ŚLĄSKIE;cieszyński;Skoczów;Skoczów, miasto;ul. Krzywa;8b;;43-430;nan;Krzywa 8b;sylkuk18@op.pl;606626116;48;0.0;;;;;2200.0 zł;0.0 zł;;;27.0 zł;;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-17:00 ;TAK;Żłobek u Karolci;ul. Krzywa 8b 43-430 SKOCZÓW, Skoczów, miasto;9542836403.0;521207976.0;34392/P;Krzywa 8b;NIE;18.7923916;49.7932818
33892/Z;Klub dziecięcy;Klub dziecięcy Pozytywka;MAZOWIECKIE;sochaczewski;Sochaczew;Sochaczew, miasto;ul. Romualda Traugutta;30;;96-500;"20.236109875832653;52.2236961";;sekretariat@klub-pozytywka.pl;608222912;30;10.0;;;;;1500.0 zł;0.0 zł;;;;12.0 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 07:00-18:00 ;NIE;Klub dziecięcy Pozytywka;ul. Romualda Traugutta 30 96-500 Sochaczew, Sochaczew, miasto;8371545695.0;529354033.0;33133/P;;NIE;20.236109875832653;52.2236961
33915/Z;Żłobek;Niepubliczny Żłobek Maluszkowo;ZACHODNIOPOMORSKIE;goleniowski;Nowogard;Nowogard, miasto;ul. Stefana Grota-Roweckiego;23;;72-200;"15.112690093146712;53.6792411";;bernadetapajak82@gmail.com;534015943;24;24.0;;;;;2000.0 zł;0.0 zł;;;;10.9 zł;;Godziny pracy: Poniedziałek, Wtorek, Środa, Czwartek, Piątek 06:30-16:30 ;TAK;Bernadeta Pająk;;;;340/P;;NIE;15.112690093146712;53.6792411
